PartNum,TotalSpend,CumSpend,CumSpend_Pct,ABC,XYZ,ABCXYZ
420757,640.36,118985988.72858514,98.74674172773732,C,Z,CZ
NPM13298,640.0,118986628.72858514,98.74727286518788,C,X,CX
20-7010E,639.95,118987268.67858514,98.74780396114333,C,Z,CZ
5007880,639.9,118987908.57858515,98.74833501560367,C,X,CX
6605062,639.52,118988548.09858514,98.74886575470114,C,Z,CZ
Q572028,639.27,118989187.36858514,98.74939628632305,C,X,CX
6100423,639.04,118989826.40858515,98.74992662706742,C,X,CX
NPT5204,638.76,118990465.16858515,98.75045673543919,C,Y,CY
MCH-80104,638.7,118991103.86858515,98.75098679401681,C,Y,CY
6500544,638.3199999999999,118991742.18858515,98.75151653723155,C,Y,CY
6002612,638.23,118992380.41858515,98.75204620575511,C,Y,CY
6604906,638.07,118993018.48858514,98.75257574149428,C,Y,CY
HP-CF360X,638.0,118993656.48858514,98.75310521914031,C,Z,CZ
6602906,637.8351,118994294.32368514,98.75363455993545,C,Y,CY
S222112-029,637.56,118994931.88368514,98.75416367242448,C,Z,CZ
14122-00541,637.0,118995568.88368514,98.75469232016825,C,Z,CZ
BX-EBC100-M-D,636.0,118996204.88368514,98.75522013800975,C,X,CX
6453675,635.97,118996840.85368514,98.75574793095416,C,Z,CZ
3160873,635.96,118997476.81368513,98.75627571559956,C,Z,CZ
1032271,635.88,118998112.69368513,98.75680343385278,C,Z,CZ
3370303,635.86,118998748.55368513,98.75733113550797,C,X,CX
Q487020,635.7,118999384.25368513,98.75785870437878,C,Y,CY
G35-690,634.95,119000019.20368513,98.7583856508229,C,Z,CZ
7051544,634.36,119000653.56368513,98.75891210762468,C,Z,CZ
3301089,633.6,119001287.16368513,98.75943793370072,C,Z,CZ
MMT61036A,633.6,119001920.76368512,98.75996375977677,C,Z,CZ
10071132,633.6,119002554.36368512,98.76048958585282,C,Z,CZ
RLM61001A,633.6,119003187.96368511,98.76101541192888,C,Z,CZ
6304161,633.2,119003821.16368511,98.76154090604402,C,Z,CZ
3182478,632.76,119004453.92368512,98.76206603500218,C,X,CX
430117,632.7,119005086.62368512,98.7625911141662,C,X,CX
6704933,632.4,119005719.02368513,98.76311594435954,C,Y,CY
7110-01,631.68,119006350.70368513,98.76364017702325,C,Z,CZ
LD18029,631.46,119006982.16368513,98.76416422710845,C,Z,CZ
6602793,631.4,119007613.56368513,98.76468822739952,C,Z,CZ
6309301,631.0,119008244.56368513,98.76521189572969,C,X,CX
6421000,630.73,119008875.29368514,98.76573533998624,C,Z,CZ
925241721,630.63,119009505.92368513,98.76625870125257,C,Z,CZ
M7-6-201400,630.48,119010136.40368514,98.76678193803355,C,Z,CZ
6002016,630.4,119010766.80368514,98.76730510842235,C,Y,CY
57427,630.0,119011396.80368514,98.76782794685025,C,Y,CY
8.9280.0,629.98,119012026.78368515,98.76835076868011,C,Z,CZ
921978434,629.838,119012656.62168515,98.76887347266383,C,X,CX
4134875,629.76,119013286.38168515,98.76939611191519,C,X,CX
2P R10 2H / 2H 1-1/2 X 27,629.5,119013915.88168515,98.76991853539195,C,Z,CZ
6310007-4A,628.96,119014544.84168515,98.77044051072149,C,Z,CZ
6600171,628.8,119015173.64168514,98.77096235326665,C,X,CX
3370558,628.76,119015802.40168515,98.77148416261574,C,Y,CY
YT580014564,628.08,119016430.48168515,98.7720054076313,C,Z,CZ
6702062,628.0635,119017058.54518515,98.77252663895345,C,X,CX
10012096,628.0,119017686.54518515,98.77304781757681,C,Z,CZ
SAMSUNG 65 TV,627.99,119018314.53518514,98.77356898790114,C,Z,CZ
BATT 9835,627.98,119018942.51518515,98.77409014992647,C,Z,CZ
067497012,627.3,119019569.81518514,98.77461074761824,C,Z,CZ
Q014506,627.0799999999999,119020196.89518514,98.77513116273151,C,Y,CY
TY23670UM010,626.99,119020823.88518514,98.77565150315358,C,Z,CZ
6604948,626.912,119021450.79718514,98.77617177884328,C,Y,CY
6000468,626.88,119022077.67718513,98.7766920279761,C,X,CX
10008925,626.39,119022704.06718513,98.77721187045681,C,X,CX
6450962,626.09,119023330.15718514,98.77773146396686,C,X,CX
2142840,626.076,119023956.23318514,98.77825104585825,C,Z,CZ
PREC 8345608,625.9,119024582.13318515,98.77877048168688,C,Y,CY
3141159,625.71,119025207.84318514,98.77928975983403,C,Z,CZ
NPT1583,625.2,119025833.04318514,98.77980861473105,C,X,CX
H-4174M-Y,625.0,119026458.04318514,98.78032730364762,C,Z,CZ
3652620,624.12,119027082.16318515,98.7808452622502,C,Z,CZ
476,624.0,119027706.16318515,98.78136312126449,C,X,CX
9402828,623.0,119028329.16318515,98.78188015037651,C,X,CX
6703772,622.88,119028952.04318514,98.78239707990028,C,X,CX
6605372,622.5699999999999,119029574.61318514,98.78291375215433,C,X,CX
6704952,622.04,119030196.65318514,98.78342998456017,C,X,CX
.312 48- 3/4 C Pair,622.0,119030818.65318514,98.78394618376994,C,Z,CZ
3103452,621.594,119031440.24718514,98.7844620460394,C,X,CX
BAT 7237,620.97,119032061.21718514,98.78497739044981,C,Z,CZ
17118,620.52,119032681.73718514,98.78549236140421,C,X,CX
99629527,620.34,119033302.07718514,98.78600718297622,C,Z,CZ
8911K409,620.12,119033922.19718514,98.78652182196973,C,Z,CZ
NPS7205,620.0,119034542.19718514,98.78703636137496,C,Z,CZ
6601037,620.0,119035162.19718514,98.78755090078019,C,Z,CZ
.2AXISDROINSTALL,620.0,119035782.19718514,98.78806544018542,C,Z,CZ
6701443,619.21,119036401.40718514,98.78857932396787,C,X,CX
NPM2999,618.96,119037020.36718513,98.78909300027473,C,X,CX
HYPERTHERM 220705,618.77,119037639.13718513,98.78960651890016,C,Z,CZ
6800049,618.6,119038257.73718512,98.79011989644222,C,Z,CZ
2194687,618.45,119038876.18718512,98.79063314949894,C,X,CX
6704283,617.7,119039493.88718513,98.79114578012896,C,Y,CY
Q# 305513,616.59,119040110.47718513,98.79165748956747,C,Z,CZ
6430056,616.0799999999999,119040726.55718513,98.79216877575581,C,X,CX
103433,616.0,119041342.55718513,98.79267999555196,C,Z,CZ
Wireless Remote,615.99,119041958.54718512,98.79319120704912,C,Z,CZ
6435526,615.11,119042573.65718512,98.79370168823226,C,Z,CZ
3351A19,614.88,119043188.53718512,98.79421197853789,C,Y,CY
7050574,614.4,119043802.93718512,98.79472187049042,C,X,CX
BR07010,613.84,119044416.77718513,98.7952312976977,C,Z,CZ
6603011,613.56,119045030.33718513,98.79574049253233,C,Z,CZ
228916,613.24,119045643.57718512,98.79624942179824,C,Z,CZ
6002951,613.0799999999999,119046256.65718512,98.79675821827978,C,Y,CY
20000016,612.68,119046869.33718513,98.79726668280043,C,Y,CY
91211273,612.48,119047481.81718513,98.79777498134061,C,Z,CZ
14122-00437,612.24,119048094.05718513,98.79828308070425,C,Z,CZ
3170021,612.05,119048706.10718513,98.79879102238647,C,Y,CY
NPS7306,612.0,119049318.10718513,98.79929892257357,C,Z,CZ
NPS7306/ P/N 99490114,612.0,119049930.10718513,98.79980682276066,C,Z,CZ
2640932,611.75,119050541.85718513,98.8003145154722,C,X,CX
6705462,611.55,119051153.40718512,98.80082204220328,C,Z,CZ
5252536,611.0,119051764.40718512,98.8013291124881,C,Z,CZ
NPT6832,610.94,119052375.34718512,98.80183613297879,C,Z,CZ
6605105,610.48,119052985.82718512,98.80234277171446,C,Z,CZ
6200128,610.4399999999999,119053596.26718512,98.802849377254,C,Y,CY
45665,610.05,119054206.31718512,98.80335565913168,C,Z,CZ
BK440162MTL,609.9,119054816.21718512,98.80386181652403,C,Z,CZ
5252223,609.9,119055426.11718513,98.80436797391637,C,Y,CY
3142611,609.84,119056035.95718513,98.80487408151458,C,Z,CZ
056T17F15948,609.48,119056645.43718514,98.80537989034798,C,Z,CZ
41315753,609.07,119057254.50718513,98.80588535892143,C,Z,CZ
14122-00516,609.0,119057863.50718513,98.80639076940173,C,Z,CZ
1089216095,608.76,119058472.26718514,98.80689598070549,C,Z,CZ
1089214095,608.76,119059081.02718514,98.80740119200925,C,Z,CZ
1089219595,608.76,119059689.78718515,98.80790640331301,C,Z,CZ
DWA132232,608.64,119060298.42718515,98.8084115150285,C,Z,CZ
1333957,608.15,119060906.57718515,98.80891622009187,C,Z,CZ
239220,608.1,119061514.67718515,98.80942088366012,C,Z,CZ
MTRP-001-3BD16,608.0,119062122.67718515,98.80992546423816,C,Z,CZ
29734,608.0,119062730.67718515,98.81043004481619,C,Z,CZ
6304129,607.8,119063338.47718515,98.81093445941377,C,Z,CZ
3390679,607.0,119063945.47718515,98.81143821008953,C,Y,CY
6452552,606.98,119064552.45718515,98.81194194416726,C,Z,CZ
13X528,606.92,119065159.37718515,98.81244562845085,C,Z,CZ
6603527,606.0,119065765.37718515,98.81294854922434,C,X,CX
3182894,605.52,119066370.89718515,98.81345107164475,C,Z,CZ
6704107,605.45,119066976.34718515,98.813953535972,C,Y,CY
M1671,604.98,119067581.32718515,98.8144556102452,C,Z,CZ
6702072,604.78,119068186.10718516,98.81495751853792,C,Y,CY
NPT7322,603.9,119068790.00718516,98.81545869651667,C,Z,CZ
0137157,603.88,119069393.88718516,98.81595985789737,C,Y,CY
6703826,603.21,119069997.09718515,98.81646046324354,C,X,CX
3102236,602.621,119070599.71818516,98.81696057977727,C,X,CX
1PYX2,601.2,119071200.91818516,98.81745951701991,C,Z,CZ
6303948,601.1999999999999,119071802.11818516,98.81795845426254,C,X,CX
6800039,601.15,119072403.26818517,98.81845735001005,C,Z,CZ
455067 (15W40),601.1,119073004.36818516,98.81895620426243,C,Z,CZ
6605117,600.56,119073604.92818516,98.81945461036761,C,Y,CY
6304339,600.02,119074204.94818516,98.81995256832555,C,X,CX
6309591,600.0,119074804.94818516,98.82045050968544,C,Z,CZ
7051655,600.0,119075404.94818516,98.82094845104534,C,Z,CZ
3385071,600.0,119076004.94818516,98.82144639240525,C,Z,CZ
3385072,600.0,119076604.94818516,98.82194433376516,C,Z,CZ
228230,600.0,119077204.94818516,98.82244227512506,C,Z,CZ
51303913,600.0,119077804.94818516,98.82294021648495,C,X,CX
0248013,599.99,119078404.93818516,98.82343814954582,C,Z,CZ
924132738,599.97,119079004.90818515,98.82393606600866,C,Z,CZ
824132738,599.97,119079604.87818515,98.82443398247149,C,Z,CZ
WB246432,599.9,119080204.77818516,98.82493184084117,C,Z,CZ
E2726HS,599.24,119080804.01818515,98.82542915147535,C,Z,CZ
3111296,599.0,119081403.01818515,98.82592626293297,C,Z,CZ
CM5-RHMI,599.0,119082002.01818515,98.8264233743906,C,Z,CZ
6100642,598.8,119082600.81818515,98.82692031986778,C,Z,CZ
7051266,598.52,119083199.33818515,98.82741703297233,C,Y,CY
MD12A050-0200XXX1NNSD,598.48,119083797.81818515,98.82791371288079,C,Z,CZ
7524F,598.38,119084396.19818515,98.82841030979903,C,X,CX
1303262,598.2,119084994.39818515,98.82890675733483,C,Z,CZ
0820407,598.08,119085592.47818515,98.82940310528238,C,Z,CZ
7050450,597.8199999999999,119086190.29818514,98.82989923745534,C,Y,CY
3353517,597.6,119086787.89818513,98.83039518704979,C,Z,CZ
NPS 7412,597.45,119087385.34818514,98.83089101215892,C,X,CX
44098,597.44,119087982.78818513,98.83138682896902,C,Z,CZ
NPT7243,597.2,119088579.98818514,98.83188244660258,C,Z,CZ
45EC01,596.88,119089176.86818513,98.8323777986674,C,Z,CZ
NPT6766,596.5,119089773.36818513,98.83287283536937,C,Z,CZ
¼” x 48” x 96” Clear Lexan,596.0,119090369.36818513,98.8333674571202,C,Z,CZ
6603375,596.0,119090965.36818513,98.83386207887104,C,X,CX
7050274,596.0,119091561.36818513,98.83435670062187,C,Z,CZ
6605364-20,595.32,119092156.68818513,98.83485075803917,C,Z,CZ
10002891,595.0,119092751.68818513,98.83534454988772,C,Z,CZ
THR255299,595.0,119093346.68818513,98.83583834173629,C,Z,CZ
UN65DU8000FXZA,594.99,119093941.67818512,98.83633212528584,C,Z,CZ
6430013,594.4,119094536.07818513,98.83682541919305,C,Y,CY
3353516,594.0600000000001,119095130.13818513,98.83731843093348,C,Y,CY
PRESSURE WASHER (TRAILER HOT WATER),594.0,119095724.13818513,98.83781139287979,C,Z,CZ
0237639,593.595,119096317.73318513,98.83830401871568,C,Z,CZ
3161477,593.32,119096911.05318512,98.83879641632842,C,X,CX
0332282001,592.62,119097503.67318512,98.8392882330096,C,X,CX
WALTER 13-H  614,592.4,119098096.07318513,98.83977986711228,C,Z,CZ
NPT 7258,592.2,119098688.27318513,98.8402713352345,C,Y,CY
2640461,591.92,119099280.19318514,98.8407625709841,C,Y,CY
6705045,591.88,119099872.07318513,98.8412537735376,C,Y,CY
NPS7572,591.76,119100463.83318514,98.84174487650283,C,X,CX
7050290,590.96,119101054.79318513,98.84223531554622,C,Y,CY
Q515453,590.88,119101645.67318512,98.84272568819745,C,Y,CY
6602997,590.55,119102236.22318512,98.84321578698093,C,Z,CZ
385778,590.4,119102826.62318513,98.84370576127908,C,Z,CZ
6705466,590.19,119103416.81318513,98.84419556129774,C,Z,CZ
H-1375,590.0,119104006.81318513,98.84468520363498,C,Z,CZ
H-9176GR,590.0,119104596.81318513,98.84517484597222,C,Z,CZ
H-10521,590.0,119105186.81318513,98.84566448830945,C,Z,CZ
6704289,589.96,119105776.77318512,98.8461540974506,C,X,CX
2780637,589.62,119106366.39318512,98.84664342442497,C,X,CX
NPT3149,589.2,119106955.59318513,98.8471324028404,C,Z,CZ
LBBFC18X36T,589.2,119107544.79318513,98.84762138125582,C,Z,CZ
0150228,589.1,119108133.89318512,98.84811027668101,C,Z,CZ
NPS 1014,589.02,119108722.91318512,98.84859910571402,C,Z,CZ
6601093,588.87,119109311.78318512,98.84908781026171,C,Y,CY
7061077,588.71,119109900.49318512,98.849576382025,C,Z,CZ
6002750,588.44,119110488.93318512,98.8500647297147,C,Y,CY
6201432,588.4000000000001,119111077.33318512,98.85055304420833,C,X,CX
6100264,588.25,119111665.58318512,98.85104123421658,C,X,CX
NPT7275,588.0,119112253.58318512,98.85152921674928,C,Z,CZ
Q501027,587.66,119112841.24318512,98.85201691711522,C,Z,CZ
NPT7296,587.52,119113428.76318511,98.85250450129483,C,Z,CZ
5252641,587.5,119114016.26318511,98.8529920688764,C,Z,CZ
6702506,587.25,119114603.51318511,98.85347942898241,C,X,CX
13364-20438,587.25,119115190.76318511,98.8539667890884,C,Y,CY
6605133,587.08,119115777.84318511,98.85445400811102,C,Z,CZ
920088362,586.46,119116364.3031851,98.85494071259423,C,X,CX
20000297,586.44,119116950.7431851,98.85542740047939,C,Z,CZ
97799A215,586.44,119117537.1831851,98.85591408836456,C,Z,CZ
147-384-881,586.14,119118123.3231851,98.85640052727905,C,Z,CZ
0595254,585.68,119118709.00318511,98.8568865844385,C,Z,CZ
0716282,585.4300000000001,119119294.43318512,98.85737243412238,C,X,CX
6001991,585.2,119119879.63318512,98.85785809292874,C,X,CX
S03495A01,585.0,119120464.63318512,98.85834358575464,C,Z,CZ
UNV43618,584.25,119121048.88318512,98.85882845615384,C,Z,CZ
6350722,584.25,119121633.13318512,98.85931332655305,C,Z,CZ
24JL70,583.5,119122216.63318512,98.85979757452556,C,Z,CZ
6100914,583.235,119122799.86818512,98.86028160257395,C,Y,CY
NPS 4211,583.0,119123382.86818512,98.86076543559533,C,X,CX
920265547,582.4,119123965.26818512,98.86124877067533,C,Z,CZ
155050F3010AAAAA,582.31,119124547.57818513,98.86173203106415,C,Z,CZ
3181770,582.31,119125129.88818513,98.86221529145296,C,Z,CZ
AMV-V380FD00327,581.87,119125711.75818513,98.86269818668477,C,Z,CZ
3161475,581.76,119126293.51818514,98.86318099062733,C,X,CX
Q528058,581.2800000000001,119126874.79818514,98.86366339621681,C,Y,CY
RESHARP DRILL BITS,581.19,119127455.98818514,98.86414572711507,C,Z,CZ
6002835,581.1400000000001,119128037.12818514,98.86462801651822,C,X,CX
6702064,580.858,119128617.98618513,98.86511007188894,C,X,CX
6702551,580.5,119129198.48618513,98.86559183015464,C,Z,CZ
6001658,579.8,119129778.28618513,98.86607300748875,C,X,CX
6603752,579.5600000000001,119130357.84618513,98.86655398564633,C,X,CX
7200003,579.06,119130936.90618514,98.86703454885277,C,Z,CZ
2155412,579.038,119131515.94418514,98.86751509380137,C,Y,CY
0200688,578.9,119132094.84418514,98.86799552422345,C,Z,CZ
repair,578.19,119132673.03418514,98.86847536541492,C,Z,CZ
43485,578.175,119133251.20918514,98.86895519415785,C,Z,CZ
0136040,578.1096,119133829.31878513,98.86943496862517,C,Y,CY
14122-00431,577.8,119134407.11878513,98.86991448615476,C,Z,CZ
52062,577.5,119134984.61878513,98.87039375471366,C,Z,CZ
1087325095,577.45,119135562.06878513,98.87087298177745,C,Z,CZ
NPS1825,577.44,119136139.50878513,98.87135220054222,C,Z,CZ
N1A30247,577.0,119136716.50878513,98.87183105414998,C,Z,CZ
6454079,576.92,119137293.42878513,98.87230984136558,C,Z,CZ
6604599,576.9148,119137870.34358513,98.87278862426567,C,Y,CY
Q495728,576.9100000000001,119138447.25358513,98.87326740318224,C,X,CX
48N824,576.56,119139023.81358513,98.873745891633,C,Z,CZ
HAC4403211,576.28,119139600.09358513,98.87422414771116,C,Z,CZ
6001480,576.2,119140176.29358514,98.87470233739712,C,Z,CZ
NPT7318,576.162,119140752.45558514,98.87518049554679,C,Z,CZ
6003034,575.943,119141328.39858514,98.87565847194787,C,Z,CZ
NPS7115,575.7,119141904.09858514,98.8761362466827,C,X,CX
9/32 QOS,575.4,119142479.49858515,98.87661377244685,C,Z,CZ
511.931602542,575.23,119143054.72858515,98.87709115712761,C,Z,CZ
6200838,575.15,119143629.87858516,98.87756847541618,C,X,CX
923342181,575.14,119144205.01858516,98.87804578540575,C,Z,CZ
PTCF503A,575.0999999999999,119144780.11858515,98.8785230621992,C,X,CX
6800040,575.04,119145355.15858516,98.87900028919854,C,X,CX
NPS7294  P/N 60A1015,575.0,119145930.15858516,98.87947748300178,C,Z,CZ
2ERP7,574.48,119146504.63858517,98.87995424525585,C,X,CX
3148957,574.29,119147078.92858517,98.88043084982849,C,Z,CZ
6100969,574.0,119147652.92858517,98.88090721372946,C,Z,CZ
91212711,573.93,119148226.85858518,98.88138351953727,C,Z,CZ
245067,573.4,119148800.25858518,98.88185938549688,C,Z,CZ
NPT7546,573.26,119149373.51858519,98.88233513527018,C,X,CX
9007MS02S0102,572.88,119149946.39858519,98.88281056968061,C,Z,CZ
Q478476,572.36,119150518.75858518,98.88328557254187,C,Z,CZ
6201056,571.8299999999999,119151090.58858518,98.88376013555492,C,Y,CY
APEX  31416,571.54,119151662.12858519,98.88423445789633,C,Z,CZ
6304259,571.2,119152233.3285852,98.88470849807095,C,Z,CZ
6604930,570.76,119152804.0885852,98.88518217308858,C,Z,CZ
6704715,570.58,119153374.6685852,98.88565569872381,C,Y,CY
922367768,570.36,119153945.0285852,98.88612904178052,C,X,CX
A678632,570.0,119154515.0285852,98.88660208607243,C,Z,CZ
BK1C0201518,569.98,119155085.0085852,98.88707511376629,C,Z,CZ
30-12054,569.95,119155654.9585852,98.88754811656308,C,Z,CZ
6410007,569.28,119156224.2385852,98.88802056332537,C,Z,CZ
S02001A04,569.0,119156793.2385852,98.888492777715,C,Z,CZ
NPS 7039,568.95,119157362.1885852,98.88896495060952,C,Z,CZ
3161068,568.89,119157931.07858521,98.88943707370991,C,X,CX
0382-0093,568.82,119158499.8985852,98.88990913871714,C,Z,CZ
6430372,568.8,119159068.6985852,98.89038118712634,C,X,CX
6319023,568.76,119159637.4585852,98.89085320233943,C,Z,CZ
Fanuc Weekday Travel,568.75,119160206.2085852,98.8913252092535,C,Z,CZ
55631UMX3171,567.98,119160774.1885852,98.89179657714283,C,X,CX
0547271,567.75,119161341.9385852,98.89226775415464,C,Z,CZ
6200967,567.73,119161909.66858521,98.8927389145684,C,Y,CY
EP-13978,567.6,119162477.2685852,98.89320996709486,C,Z,CZ
3370507,567.0,119163044.2685852,98.89368052167997,C,Y,CY
6100967,567.0,119163611.2685852,98.89415107626508,C,Y,CY
6201232,566.96,119164178.2285852,98.89462159765408,C,Z,CZ
1341N17,566.46,119164744.68858519,98.89509170409197,C,Z,CZ
HYPERTHERM # 220705,566.4,119165311.0885852,98.89556176073572,C,Z,CZ
7050951,566.25,119165877.3385852,98.89603169289411,C,Y,CY
3371224,566.2,119166443.5385852,98.89650158355742,C,Z,CZ
6704946,566.1,119167009.6385852,98.89697139123047,C,Z,CZ
3361672,566.0,119167575.6385852,98.89744111591332,C,X,CX
133783,565.92,119168141.5585852,98.89791077420398,C,Z,CZ
7017986,565.08,119168706.6385852,98.89837973537674,C,Z,CZ
4017575,564.33395,119169270.9725352,98.89884807740088,C,X,CX
6310291-5,564.0,119169834.9725352,98.8993161422792,C,Z,CZ
6000111,564.0,119170398.9725352,98.89978420715751,C,X,CX
BR-2460-60,563.99,119170962.96253519,98.90025226373679,C,Z,CZ
2700226,563.7,119171526.66253519,98.90072007964442,C,Y,CY
NPT4389,563.6,119172090.26253518,98.9011878125618,C,Z,CZ
NPM13148,563.2,119172653.46253519,98.90165521351831,C,Z,CZ
HC-V785K,562.99,119173216.45253518,98.90212244019531,C,Z,CZ
1017965,562.83,119173779.28253518,98.90258953408797,C,Z,CZ
6703299,562.48,119174341.76253518,98.90305633751484,C,Y,CY
6604819,562.35,119174904.11253518,98.9035230330544,C,Y,CY
6600265,561.95,119175466.06253518,98.90398939663307,C,Z,CZ
3160775,561.6,119176027.66253518,98.90445546974593,C,X,CX
MFS22,561.54,119176589.20253518,98.90492149306466,C,Y,CY
10007604,561.1999999999999,119177150.40253519,98.90538723421662,C,Y,CY
1011197,561.0,119177711.40253519,98.90585280938812,C,X,CX
NPT7499,560.338,119178271.74053518,98.90631783516433,C,X,CX
1087322595,560.17,119178831.91053519,98.90678272151698,C,Z,CZ
6303292,560.0939,119179392.00443518,98.90724754471402,C,Z,CZ
6453732,560.0,119179952.00443518,98.90771228998327,C,Z,CZ
6704595,560.0,119180512.00443518,98.9081770352525,C,X,CX
Q477354,560.0,119181072.00443518,98.90864178052175,C,Y,CY
50006863,560.0,119181632.00443518,98.90910652579099,C,Z,CZ
2452114,559.98,119182191.98443519,98.9095712544622,C,Z,CZ
TY432122332171,559.98,119182751.96443519,98.91003598313338,C,Z,CZ
235673,559.95,119183311.9144352,98.91050068690753,C,Z,CZ
Q459677,559.77,119183871.68443519,98.91096524129924,C,Z,CZ
6704476,559.71,119184431.39443518,98.91142974589681,C,Y,CY
CERATIZIT 12549423,559.2,119184990.59443519,98.91189382724424,C,Z,CZ
6303354,558.9,119185549.49443519,98.912357659621,C,Z,CZ
"TWC 2IN,",558.78,119186108.27443519,98.91282139240947,C,Z,CZ
PD11053,558.63,119186666.90443519,98.9132850007126,C,X,CX
6310300-1,558.59,119187225.49443519,98.91374857581965,C,Z,CZ
6309311,558.1746,119187783.6690352,98.91421180618529,C,X,CX
6309071,558.0,119188341.6690352,98.91467489165,C,Z,CZ
14122-00442,557.68,119188899.3490352,98.915137711546,C,Z,CZ
6303246,557.1500000000001,119189456.49903521,98.91560009159377,C,X,CX
6450203,556.9399999999999,119190013.4390352,98.91606229736209,C,Y,CY
3110073,556.85,119190570.2890352,98.91652442843917,C,X,CX
6201231,556.61,119191126.8990352,98.91698636033973,C,Y,CY
6303217,556.4,119191683.2990352,98.91744811796082,C,X,CX
227061,556.2,119192239.49903521,98.91790970960145,C,Z,CZ
DRM1266,556.17,119192795.66903521,98.91837127634501,C,Z,CZ
L39-941,555.9,119193351.56903522,98.91883261901496,C,Z,CZ
38004800,555.0,119193906.56903522,98.91929321477288,C,Z,CZ
TRETR-2310,554.83,119194461.39903522,98.9197536694474,C,Z,CZ
6703731,553.59,119195014.98903522,98.92021309504311,C,Y,CY
Q575053,553.5,119195568.48903522,98.92067244594762,C,Y,CY
Q580932,553.32,119196121.80903521,98.92113164746972,C,Z,CZ
6605386,553.26,119196675.06903522,98.92159079919767,C,X,CX
2150615,553.14,119197228.20903522,98.92204985133738,C,Z,CZ
20000301,553.0,119197781.20903522,98.92250878729075,C,Z,CZ
6704231,552.95,119198334.15903522,98.92296768174901,C,Y,CY
282076,552.62,119198886.77903523,98.92342630233954,C,Z,CZ
90DA126A,552.2,119199438.97903523,98.9238845743711,C,Z,CZ
20000172,552.14,119199991.11903523,98.92434279660853,C,Y,CY
6450882,552.0,119200543.11903523,98.92480090265964,C,Z,CZ
DW25239016,551.99,119201095.10903522,98.92525900041171,C,Z,CZ
SYTY522402660071,551.96,119201647.06903522,98.92571707326672,C,Z,CZ
AMV-V380GA14140,551.94,119202199.00903521,98.9261751295237,C,Z,CZ
BZ-RW922-A2,551.7,119202750.70903522,98.92663298660412,C,Z,CZ
LJ5262-25,551.2,119203301.90903522,98.92709042873342,C,Z,CZ
921174580,551.03,119203852.93903522,98.92754772977935,C,Z,CZ
NPT3380,550.84992,119204403.78895523,98.92800488137645,C,Z,CZ
6605364-25,550.48,119204954.26895523,98.92846172597612,C,Z,CZ
10010388,550.0,119205504.26895523,98.9289181722227,C,Z,CZ
6303998,550.0,119206054.26895523,98.92937461846927,C,Z,CZ
6605387,550.0,119206604.26895523,98.92983106471584,C,Z,CZ
0323974,549.95,119207154.21895523,98.93028746946732,C,Z,CZ
6303305,549.5,119207703.71895523,98.93074350076276,C,X,CX
Q538681,549.44,119208253.15895523,98.93119948226405,C,Z,CZ
NPS 7110,549.4,119208802.55895524,98.93165543056928,C,Z,CZ
WB293133,549.0,119209351.55895524,98.93211104691359,C,Z,CZ
G3338450,548.99,119209900.54895523,98.93256665495886,C,Z,CZ
Q741110062-9,548.82,119210449.36895522,98.93302212192077,C,Z,CZ
3756991,548.65,119210998.01895523,98.93347744779929,C,Z,CZ
DRILL BIT RESHARP - RESHAPENED DRILL BITS,548.4,119211546.41895524,98.93393256620224,C,Z,CZ
1660272,548.32,119212094.73895523,98.93438761821301,C,Z,CZ
371359,548.2,119212642.93895523,98.9348425706355,C,Z,CZ
6003101,547.74,119213190.67895523,98.93529714130295,C,Z,CZ
NPS7324,547.29,119213737.96895523,98.9357513385144,C,Z,CZ
3144557,547.27072,119214285.23967524,98.9362055197253,C,X,CX
6604620-73,546.95,119214832.18967524,98.93665943476996,C,Z,CZ
6319068,546.8384,119215379.02807525,98.93711325719755,C,Z,CZ
922388642,546.6096,119215925.63767524,98.93756688974348,C,Y,CY
Q482220,546.28,119216471.91767524,98.93802024875362,C,Z,CZ
17797108,545.9,119217017.81767525,98.93847329240091,C,Z,CZ
1/2 OSB,545.78,119217563.59767525,98.93892623645992,C,Z,CZ
6201186,545.75,119218109.34767525,98.93937915562186,C,X,CX
6100719,545.45,119218654.79767525,98.93983182581313,C,Y,CY
THR455067,545.0,119219199.79767525,98.94028412254838,C,Z,CZ
6200910,544.68,119219744.47767526,98.9407361537149,C,Z,CZ
1242731,544.32,119220288.79767525,98.9411878861166,C,Z,CZ
196177,544.1500000000001,119220832.94767526,98.94163947743492,C,X,CX
005263,544.0,119221376.94767526,98.94209094426789,C,Z,CZ
6320982,543.81,119221920.75767526,98.94254225341945,C,Y,CY
3361516,543.66,119222464.41767526,98.94299343808564,C,Z,CZ
6309307,543.6,119223008.01767525,98.9434445729577,C,Y,CY
6001601,543.3,119223551.31767525,98.94389545885909,C,X,CX
615173,543.27,119224094.58767524,98.94434631986341,C,Z,CZ
T1H-EBC100,543.0,119224637.58767524,98.94479695679412,C,Z,CZ
5014344,542.72,119225180.30767524,98.9452473613522,C,Z,CZ
805TX1,542.68,119225722.98767525,98.9456977327142,C,Z,CZ
1488A13,541.86,119226264.84767525,98.94614742355631,C,Y,CY
94748A207,541.8,119226806.64767525,98.9465970646043,C,Z,CZ
VL0086,541.6,119227348.24767524,98.94704653967183,C,Z,CZ
