PartNum,StdDailyDemand,MeanDailyDemand,stddev_method,TransactionDays,LeadTimeDays,lead_time_source,ABC,safety_stock
6002666,0.0,0.003249390739236393,estimated,1,5.0,actual,C,0
6002667,2.5,0.05361494719740049,estimated,4,5.0,actual,C,8
6002668,0.0,0.11697806661251016,estimated,1,5.0,actual,C,0
6002671,25.0,0.26645004061738425,estimated,4,21.0,actual,C,147
6002675,2.5,0.07311129163281885,estimated,4,5.0,actual,C,8
6002679,1.0279780412707844,0.05848903330625508,empirical,5,30.0,actual,C,8
6002680,2.2535965339308426,0.17384240454914704,empirical,9,30.0,actual,B,21
6002681,0.4896881348688067,0.02924451665312754,empirical,5,30.0,actual,C,4
6002682,0.3507982991391933,0.022745735174654752,empirical,6,15.0,actual,C,2
6002685,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6002688,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6002702,0.29577900962886877,0.017871649065800164,empirical,5,5.0,actual,C,1
6002709,0.0,0.003249390739236393,estimated,4,45.0,actual,C,0
6002710,0.0,0.01462225832656377,estimated,2,60.0,actual,C,0
6002711,0.0,0.00487408610885459,estimated,2,60.0,actual,C,0
6002717,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
6002722,0.0,0.0008123476848090983,estimated,1,30.0,actual,C,0
6002731,0.0,0.16246953696181965,estimated,2,5.0,actual,C,0
6002736,0.0,0.0016246953696181965,estimated,2,30.0,actual,C,0
6002737,7.617007041643514,0.4386677497969131,empirical,5,5.0,actual,C,22
6002739,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
6002740,9.848726031831742,1.3176279447603574,empirical,31,5.0,actual,C,29
6002745,0.0,0.16246953696181965,estimated,2,5.0,actual,C,0
6002750,0.75,0.006498781478472786,estimated,3,60.0,actual,C,8
6002755,0.9587105061684225,0.08773354995938261,empirical,13,5.0,actual,C,3
6002757,17.452555105498472,1.2266450040617385,empirical,9,5.0,actual,C,50
6002758,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6002760,50.506734572390414,3.168155970755483,empirical,9,5.0,actual,C,145
6002762,25.967632259124684,1.5840779853777416,empirical,9,5.0,actual,C,75
6002769,0.5,0.006498781478472786,estimated,4,5.0,actual,C,2
6002771,0.0,0.04061738424045491,estimated,1,5.0,actual,C,0
6002772,0.0,0.04061738424045491,estimated,1,5.0,actual,C,0
6002774,0.0,0.006498781478472786,estimated,1,90.0,actual,C,0
6002781,0.0,0.0008123476848090983,estimated,1,30.0,actual,C,0
6002786,0.0,0.06498781478472786,estimated,1,30.0,actual,C,0
6002789,0.0,0.03249390739236393,estimated,1,5.0,actual,C,0
6002790,12.5,0.12185215272136475,estimated,2,5.0,actual,C,36
6002801,6.505116817899118,0.3777416734362307,empirical,5,30.0,actual,C,46
6002803,52.558992972352854,3.736799350121852,empirical,13,5.0,actual,C,151
6002809,0.25,0.002437043054427295,estimated,2,5.0,actual,C,1
6002813,0.7010692462310244,0.04467912266450041,empirical,7,5.0,actual,C,3
6002814,0.7354029501966473,0.038180341186027617,empirical,5,2.0,actual,C,2
6002817,340.7923850631044,31.23476848090983,empirical,20,5.0,actual,C,976
6002818,128.31147266279112,6.011372867587327,empirical,11,5.0,actual,B,471
6002820,10.196862881676578,0.5767668562144598,empirical,5,5.0,actual,C,30
6002821,3.4455140647784925,0.579203899268887,empirical,50,5.0,actual,B,13
6002823,6.26763262692371,0.6255077173030057,empirical,16,30.0,actual,B,57
6002824,96.13137284246706,5.199025182778229,empirical,9,5.0,actual,C,276
6002825,1.059115360680366,0.12185215272136475,empirical,17,5.0,actual,C,4
6002829,6.669159381547171,0.487408610885459,empirical,7,5.0,actual,C,20
6002835,1.9058350595327571,0.1348497156783103,empirical,7,5.0,actual,C,6
6002837,125.0,0.8935824532900081,estimated,3,5.0,actual,C,358
6002839,122.40315037837158,7.067424857839155,empirical,11,5.0,actual,C,351
6002840,25.0,0.19496344435418358,estimated,3,5.0,actual,C,72
6002844,20.449971719923813,0.8123476848090982,empirical,5,5.0,actual,C,59
6002846,5.590181019742432,0.8123476848090982,empirical,35,5.0,actual,C,17
6002849,1.3934522238940974,0.09748172217709179,empirical,6,5.0,actual,C,4
6002850,26.48797165211788,1.8562144597887895,empirical,10,10.0,actual,C,108
6002853,0.08993226786527764,0.006498781478472786,empirical,7,5.0,actual,C,1
6002854,0.0,0.003249390739236393,estimated,2,5.0,actual,C,0
6002858,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6002859,21.71926531530823,3.3598700243704305,empirical,48,5.0,actual,B,80
6002860,2.5461384797423605,0.2794476035743298,empirical,19,5.0,actual,C,8
6002862,5.269575074876048,0.6011372867587328,empirical,25,5.0,actual,B,20
6002863,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6002871,0.0,0.04061738424045491,estimated,1,5.0,actual,C,0
6002880,0.0,0.016246953696181964,estimated,1,10.0,actual,C,0
6002904,2.147161909856102,0.15434606011372867,empirical,7,5.0,actual,C,7
6002906,37.49646632361604,5.319252640129975,empirical,35,5.0,actual,B,138
6002910,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6002912,25.0,0.16246953696181965,estimated,2,5.0,actual,C,72
6002913,0.0,0.12997562956945571,estimated,1,5.0,actual,C,0
6002918,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6002923,0.0,0.5686433793663688,estimated,1,5.0,actual,C,0
6002924,137.5,0.6904955320877335,estimated,3,5.0,actual,C,394
6002925,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6002928,40.29628468724231,2.883834281072299,empirical,9,21.0,actual,B,303
6002929,19.670745836459695,2.2014622258326564,empirical,30,5.0,actual,C,57
6002930,21.725342713197673,1.2591389114541023,empirical,6,5.0,actual,C,63
6002932,5.0,0.04061738424045491,estimated,3,10.0,actual,C,21
6002933,0.25,0.003249390739236393,estimated,3,60.0,actual,C,3
6002935,4.429677231991507,0.6677497969130788,empirical,32,5.0,actual,C,13
6002937,0.13325438675119453,0.011372867587327376,empirical,10,21.0,actual,B,2
6002942,16.94496634155424,1.2185215272136474,empirical,8,5.0,actual,C,49
6002943,0.0,0.016246953696181964,estimated,2,5.0,actual,C,0
6002944,0.0,0.008123476848090982,estimated,1,5.0,actual,C,0
6002946,0.6115453397001989,0.02843216896831844,empirical,5,5.0,actual,C,2
6002948,1.807874509523623,0.17303005686433795,empirical,14,5.0,actual,C,6
6002949,16.132258998725103,1.3647441104792852,empirical,10,30.0,actual,C,114
6002950,2.52616040625484,0.20308692120227456,empirical,10,5.0,actual,C,8
6002951,20.279919173582552,1.1860276198212836,empirical,7,5.0,actual,C,59
6002953,106.00753977383503,9.463850528025995,empirical,14,5.0,actual,B,389
6002954,0.08993226786527764,0.006498781478472786,empirical,7,30.0,actual,B,1
6002955,0.18856928025366065,0.01462225832656377,empirical,11,45.0,actual,B,3
6002969,5.140780592949449,0.30300568643379366,empirical,10,5.0,actual,B,19
6002971,0.0,0.0016246953696181965,estimated,1,60.0,actual,C,0
6002972,37.5,0.2843216896831844,estimated,3,5.0,actual,C,108
6002977,112.5,0.6092607636068237,estimated,4,5.0,actual,C,322
6002978,0.19687613399043935,0.016246953696181964,empirical,9,5.0,actual,C,1
6002979,0.4294892823291626,0.041429731925264016,empirical,18,5.0,actual,C,2
6002982,0.25,0.002437043054427295,estimated,2,5.0,actual,C,1
6002983,0.0,0.003249390739236393,estimated,2,5.0,actual,C,0
6002985,1.0,0.00487408610885459,estimated,2,5.0,actual,C,3
6002988,5.0,0.25995125913891143,estimated,3,5.0,actual,C,15
6002989,14.393444579204433,1.2022745735174656,empirical,13,5.0,actual,B,53
6002990,14.443734024944236,0.8529650690495532,empirical,7,5.0,actual,C,42
6003-0941,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6003012,2.0,0.011372867587327376,estimated,3,5.0,actual,C,6
6003023,0.0,0.16246953696181965,estimated,2,5.0,actual,C,0
6003027,0.0,0.003249390739236393,estimated,2,30.0,actual,B,0
6003028,0.5,0.00487408610885459,estimated,3,60.0,actual,B,7
6003030,0.25,0.005686433793663688,estimated,2,0.0,actual,C,0
6003031,15.10258510922885,1.2591389114541023,empirical,11,60.0,actual,C,150
6003033,0.5,0.00487408610885459,estimated,3,60.0,actual,B,7
6003034,5.404521496712601,0.2437043054427295,empirical,5,5.0,actual,C,16
6003035,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6003039,0.25,0.005686433793663688,estimated,3,60.0,actual,C,3
6003040,0.0,0.16246953696181965,estimated,2,0.0,actual,C,0
6003043,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6003048,0.5,0.00487408610885459,estimated,3,30.0,actual,C,4
6003051,0.5075262578357825,0.030869212022745736,empirical,10,5.0,actual,C,2
6003052,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6003055,9.288804619060597,0.471161657189277,empirical,7,5.0,actual,C,27
6003057,7.5,0.05686433793663688,estimated,2,5.0,actual,C,22
6003058,0.0,0.00974817221770918,estimated,1,5.0,actual,C,0
6003059,0.5276326133788389,0.03574329813160033,empirical,7,10.0,actual,C,3
6003067,18.775851764575556,1.3322502030869212,empirical,11,5.0,actual,C,54
6003069,0.0,0.6498781478472786,estimated,4,30.0,actual,C,0
6003070,0.0,0.0008123476848090983,estimated,1,5.0,actual,C,0
6003071,2.5,0.04061738424045491,estimated,3,10.0,actual,C,11
6003073,1.75,0.010560519902518278,estimated,2,5.0,actual,C,6
6003075,10.0,0.048740861088545896,estimated,2,5.0,actual,C,29
6003076,0.0,0.008123476848090982,estimated,1,10.0,actual,C,0
6003083,0.0,0.0016246953696181965,estimated,1,10.0,actual,C,0
6003086,0.0,0.03249390739236393,estimated,1,10.0,actual,C,0
6003087,0.0,0.03899268887083672,estimated,1,10.0,actual,C,0
6003088,12.5,0.12185215272136475,estimated,2,5.0,actual,C,36
6003090,4.538338260845407,0.5572705117790414,empirical,21,21.0,actual,B,35
6003091,0.0,0.06498781478472786,estimated,1,10.0,actual,C,0
6003093,0.0,0.00974817221770918,estimated,1,5.0,actual,C,0
6003094,22.0,0.09098294069861901,estimated,3,10.0,actual,C,90
6003096,124.89450178762901,16.35255889520715,empirical,32,5.0,actual,B,459
6003097,0.0,0.012185215272136474,estimated,1,10.0,actual,C,0
6003098,0.8374943831159157,0.04305442729488221,empirical,5,10.0,actual,C,4
6003099,2.5,0.01462225832656377,estimated,3,10.0,actual,C,11
6003100,5.0,0.06823720552396426,estimated,4,10.0,actual,C,21
6003101,3.0,0.017871649065800164,estimated,4,10.0,actual,C,13
6003105,1.056137311254003,0.07554833468724614,empirical,11,10.0,actual,C,5
6003106,0.0,0.08123476848090982,estimated,1,10.0,actual,C,0
6003107,7.5,0.17059301380991065,estimated,3,21.0,actual,C,44
6003108,0.0,0.002437043054427295,estimated,1,30.0,actual,C,0
6003109,7.5,0.07311129163281885,estimated,3,30.0,actual,C,53
6003116,19.018161733425487,1.5922014622258327,empirical,10,60.0,actual,A,302
6003121,0.0,0.2924451665312754,estimated,1,10.0,actual,C,0
6003122,2.5,0.024370430544272948,estimated,2,10.0,actual,C,11
6003123,0.0,0.04061738424045491,estimated,1,10.0,actual,C,0
6003125,0.0,0.020308692120227456,estimated,1,10.0,actual,C,0
6003126,15.0,0.17871649065800163,estimated,2,10.0,actual,C,61
6003129,9.01593974745267,0.7741673436230707,empirical,10,10.0,actual,C,37
6003130,0.0,0.016246953696181964,estimated,2,10.0,actual,C,0
6003131,1.75,0.015434606011372868,estimated,3,10.0,actual,C,8
6003133-01,37.5,0.3655564581640942,estimated,3,60.0,actual,B,477
6003133-02,0.0,0.974817221770918,estimated,2,60.0,actual,A,0
6003138,0.0,0.008123476848090982,estimated,1,10.0,actual,C,0
6003139,0.1449440033556481,0.011372867587327376,empirical,8,45.0,actual,C,2
6003141,4.168108578678724,0.4256701868399675,empirical,19,5.0,actual,C,12
6003142,1.25,0.036555645816409424,estimated,2,10.0,actual,C,6
6003143,4.5,0.023558082859463852,estimated,3,10.0,actual,C,19
6003150,0.0,0.003249390739236393,estimated,1,10.0,actual,C,0
6003153,0.75,0.007311129163281885,estimated,2,10.0,actual,C,4
6003154,0.5,0.00487408610885459,estimated,2,10.0,actual,C,3
6003156,0.75,0.005686433793663688,estimated,3,10.0,actual,C,4
6003158,0.75,0.005686433793663688,estimated,3,10.0,actual,C,4
6003159,0.25,0.008123476848090982,estimated,3,10.0,actual,C,2
6003160,0.20912523767997593,0.012997562956945572,empirical,6,60.0,actual,B,3
6003162,7.5,0.07311129163281885,estimated,4,10.0,actual,C,31
6003164,0.0,0.08123476848090982,estimated,1,10.0,actual,C,0
6003174,1.8879330086161834,0.11372867587327376,empirical,5,5.0,actual,C,6
6003176,1.186260251067613,0.08610885458976442,empirical,8,5.0,actual,C,4
6003179,6.0,0.0479285134037368,estimated,4,30.0,actual,C,43
6003181,0.0,0.0016246953696181965,estimated,1,0.0,actual,C,0
6003182,1.75,0.01949634443541836,estimated,4,5.0,actual,C,6
6003183,0.40565895257354845,0.021933387489845652,empirical,5,5.0,actual,C,2
6003184,0.0,0.008123476848090982,estimated,1,0.0,actual,C,0
6003185,12.0,0.20471161657189277,estimated,3,30.0,actual,C,85
6003186,5.0,0.09748172217709179,estimated,3,0.0,actual,C,0
6003187,20.25,0.1429731925264013,estimated,3,0.0,actual,C,0
6003188,2.5,0.024370430544272948,estimated,2,0.0,actual,C,0
6003189,0.0,0.020308692120227456,estimated,1,0.0,actual,C,0
6006-24-00,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
600V,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
600VA,0.75,0.006498781478472786,estimated,4,21.0,actual,C,5
600va,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
601050,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
60125K911,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
602-0214,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
60204,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60205,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60207,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60208,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60210,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60211,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60213,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60214,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60216,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60217,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60219,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60220,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
602200,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6022059,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
6022112,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
60222,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
60223,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
6022HB,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
6022PP,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
6024PP,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
60261,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6040002,0.5,0.00487408610885459,estimated,2,21.0,actual,C,3
6042K85,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
604772,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6049913,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6049K35,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6049K36,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6051896,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
60540001,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
6061K48,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6068761,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
6082A15,3.0,0.03574329813160033,estimated,4,21.0,actual,C,18
6088066,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6090006,2.25,0.012185215272136474,estimated,2,21.0,actual,C,14
6092111,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6099785,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
60YT34,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6100015,20.854305453937616,1.48659626320065,empirical,12,60.0,actual,B,265
6100054,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
6100057,27.19114884574826,1.5840779853777416,empirical,6,5.0,actual,C,78
6100119,125.0,0.7311129163281884,estimated,4,5.0,actual,C,358
610013,2.0,0.012997562956945572,estimated,2,21.0,actual,C,12
6100137,50.0,0.3249390739236393,estimated,2,10.0,actual,C,203
6100138,0.5090244485194126,0.03249390739236393,empirical,6,30.0,actual,C,4
6100170,7.4312818804935095,0.6896831844029244,empirical,13,33.0,actual,C,55
610021-131464,0.0,0.01949634443541836,estimated,1,21.0,actual,C,0
6100235,4.496613393263882,0.3249390739236393,empirical,7,110.0,actual,B,78
6100258,0.0,0.08123476848090982,estimated,1,0.0,actual,C,0
6100264,4.581052803821231,0.38992688870836717,empirical,9,33.0,actual,C,34
6100265,31.81402803246329,2.0308692120227456,empirical,5,21.0,actual,C,187
6100280,84.87699261185219,8.773354995938261,empirical,16,33.0,actual,B,800
6100296,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6100297,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6100299,5.0,0.04061738424045491,estimated,3,5.0,actual,C,15
6100318,0.0,0.04061738424045491,estimated,2,0.0,actual,C,0
6100325,10.62403393346475,0.974817221770918,empirical,11,64.0,actual,B,140
6100337,8.038530054201106,0.6498781478472786,empirical,8,33.0,actual,C,60
6100357,0.0,0.08123476848090982,estimated,1,30.0,actual,C,0
6100359,5.0,0.03249390739236393,estimated,2,5.0,actual,C,15
6100373,0.0,0.008123476848090982,estimated,1,30.0,actual,C,0
6100378,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6100381,157.27993409950727,7.595450852965069,empirical,7,15.0,actual,B,999
6100389,100.0,0.8123476848090982,estimated,2,5.0,actual,C,287
6100390,84.0,0.45816409423233145,estimated,3,30.0,actual,C,589
6100393,0.0,0.016246953696181964,estimated,1,45.0,actual,C,0
6100418,42.5,0.26807473598700243,estimated,3,0.0,actual,C,0
6100421,0.0,0.16246953696181965,estimated,1,5.0,actual,C,0
6100423,0.17986453573055525,0.012997562956945572,empirical,7,5.0,actual,C,1
6100424,50.0,0.3249390739236393,estimated,3,5.0,actual,C,144
6100435,0.0,0.016246953696181964,estimated,2,5.0,actual,C,0
6100439,16.5,0.15759545085296506,estimated,3,30.0,actual,C,116
6100440,46.25,0.3777416734362307,estimated,4,5.0,actual,C,133
6100443,29.25,0.148659626320065,estimated,2,5.0,actual,C,84
6100447,50.0,0.3249390739236393,estimated,2,5.0,actual,C,144
6100455,17.5,0.10560519902518278,estimated,2,30.0,actual,C,123
6100457,0.0,0.09748172217709179,estimated,1,5.0,actual,C,0
6100459,12.5,0.12185215272136475,estimated,2,5.0,actual,C,36
6100468,0.0,0.00974817221770918,estimated,1,30.0,actual,C,0
6100476,10.0,0.08123476848090982,estimated,4,21.0,actual,C,59
6100485,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6100490,0.0,0.06498781478472786,estimated,4,5.0,actual,C,0
6100499,0.0,0.3249390739236393,estimated,2,30.0,actual,C,0
6100610,50.0,0.974817221770918,estimated,4,5.0,actual,B,184
61006209,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6100632,25.0,0.2518277822908205,estimated,4,5.0,actual,C,72
6100634,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6100642,240.0,1.6571892770105605,estimated,4,5.0,actual,C,687
6100653,0.0,0.8123476848090982,estimated,1,5.0,actual,C,0
6100654,0.0,0.2437043054427295,estimated,1,5.0,actual,C,0
6100669,0.0,0.16246953696181965,estimated,1,30.0,actual,C,0
6100670,124.40268943574094,6.011372867587327,empirical,6,5.0,actual,C,357
6100672,10.0,0.09748172217709179,estimated,3,5.0,actual,C,29
6100675,5.349959390177115,0.8155970755483347,empirical,40,5.0,actual,B,20
6100677,17.14182044830664,0.934199837530463,empirical,5,5.0,actual,C,50
6100683,7.5,0.05686433793663688,estimated,2,5.0,actual,C,22
6100692,7.375130519341984,0.8570268074735987,empirical,19,21.0,actual,B,56
6100693,112.5,0.8529650690495532,estimated,4,5.0,actual,C,322
6100695,0.0,0.03249390739236393,estimated,4,5.0,actual,C,0
6100696,0.0,0.16246953696181965,estimated,1,5.0,actual,C,0
6100701,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6100710,16.42048909764929,2.307067424857839,empirical,32,5.0,actual,C,47
6100711,14.970178770989744,2.1039805036555648,empirical,33,5.0,actual,C,43
6100718,125.0,1.1129163281884646,estimated,4,5.0,actual,C,358
6100719,6.228739605270457,0.3818034118602762,empirical,6,5.0,actual,C,18
6100730,10.0,0.048740861088545896,estimated,2,5.0,actual,C,29
6100731,20.0,0.2924451665312754,estimated,4,21.0,actual,C,118
6100735,0.0,0.04061738424045491,estimated,2,5.0,actual,C,0
6100737,0.0,0.04061738424045491,estimated,1,30.0,actual,C,0
6100742,171.44367172672824,17.327376116978066,empirical,16,5.0,actual,B,629
6100743,56.31276919563088,5.483346872461413,empirical,14,5.0,actual,B,207
6100744,308.60533161049057,19.374492282696995,empirical,8,5.0,actual,B,1132
6100745,58.52499340355211,4.094232331437856,empirical,6,5.0,actual,B,215
6100757,851.9867973796669,45.653939886271324,empirical,5,5.0,actual,A,3906
6100761,132.4168704366324,9.991876523151909,empirical,10,5.0,actual,B,486
6100762,0.0,0.9260763606823721,estimated,2,5.0,actual,C,0
6100763,166.66561206431948,14.037367993501219,empirical,10,5.0,actual,B,612
6100764,0.0,0.41429731925264013,estimated,1,15.0,actual,C,0
6100769,757.0025377937839,36.555645816409424,empirical,8,5.0,actual,A,3471
6100777-CR,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
6100780,32.5,0.16246953696181965,estimated,3,5.0,actual,C,94
6100781,0.0,0.11372867587327376,estimated,1,5.0,actual,C,0
6100785,75.14005424479237,5.361494719740048,empirical,8,5.0,actual,C,216
6100793,8.168402812961899,1.0398050365556457,empirical,22,10.0,actual,B,43
6100795,7.224516312484667,1.0479285134037368,empirical,28,20.0,actual,B,53
6100809,25.0,0.2437043054427295,estimated,2,5.0,actual,C,72
6100814,2.3050386030252508,0.18196588139723802,empirical,9,10.0,actual,C,10
6100829,0.0,0.008123476848090982,estimated,1,5.0,actual,C,0
6100838,0.0,0.04061738424045491,estimated,1,5.0,actual,C,0
6100840,10.434618274978282,1.0064987814784727,empirical,14,15.0,actual,B,67
6100841,87.5,0.7717303005686433,estimated,4,5.0,actual,C,251
6100842,0.0,0.16246953696181965,estimated,1,30.0,actual,C,0
6100848,7.5,0.11372867587327376,estimated,4,5.0,actual,C,22
6100850,22.5,0.08935824532900082,estimated,2,0.0,actual,C,0
6100851,12.5,0.12185215272136475,estimated,2,5.0,actual,C,36
6100853,0.0,0.016246953696181964,estimated,2,5.0,actual,C,0
6100854,86.67147254286029,4.061738424045491,empirical,8,5.0,actual,C,249
6100861,45.0,0.17871649065800163,estimated,2,5.0,actual,C,129
6100862,0.0,0.08123476848090982,estimated,2,5.0,actual,C,0
6100863,2.5,0.04061738424045491,estimated,2,5.0,actual,C,8
6100870,0.0,0.008123476848090982,estimated,1,0.0,actual,C,0
6100876,0.0,0.03249390739236393,estimated,1,30.0,actual,C,0
6100878-01,1.2069839192898617,0.08123476848090982,empirical,6,0.0,actual,C,0
6100878-02,1.0648870984154728,0.06498781478472786,empirical,5,0.0,actual,C,0
6100878-03,1.0648870984154728,0.06498781478472786,empirical,5,30.0,actual,C,8
6100878-04,1.2069839192898617,0.08123476848090982,empirical,6,0.0,actual,C,0
6100878-05,1.0648870984154728,0.06498781478472786,empirical,5,30.0,actual,C,8
6100878-06,1.2069839192898617,0.08123476848090982,empirical,6,0.0,actual,C,0
6100878-07,1.2069839192898617,0.08123476848090982,empirical,6,0.0,actual,C,0
6100879-07,12.5,0.12185215272136475,estimated,2,5.0,actual,C,36
6100880-06,0.9439665043080916,0.05686433793663688,empirical,5,5.0,actual,C,3
6100880-08,0.0,0.06498781478472786,estimated,2,5.0,actual,C,0
6100881-03,60.48116983539686,6.092607636068237,empirical,21,5.0,actual,B,222
6100881-15,1.096637005347181,0.08448415922014622,empirical,8,5.0,actual,C,4
6100888,0.0,0.08123476848090982,estimated,1,30.0,actual,C,0
6100889,50.0,0.3249390739236393,estimated,2,5.0,actual,C,144
6100896,0.0,0.008123476848090982,estimated,1,5.0,actual,C,0
6100905,0.0,0.008123476848090982,estimated,1,5.0,actual,C,0
6100906,62.5,0.6904955320877335,estimated,3,5.0,actual,C,179
6100907,0.0,0.008123476848090982,estimated,1,5.0,actual,C,0
6100910,46.151265476468616,3.2087733549959383,empirical,10,5.0,actual,C,133
6100914,0.6367474794650753,0.03249390739236393,empirical,5,10.0,actual,C,3
6100915,25.0,0.16246953696181965,estimated,2,5.0,actual,C,72
6100923,275.0,2.1933387489845653,estimated,3,5.0,actual,C,788
6100924,14.636420408069464,1.2103980503655565,empirical,14,5.0,actual,C,42
6100927,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6100929,45.744775881883065,3.0056864337936635,empirical,9,5.0,actual,B,168
6100931,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
6100949,161.96732561878588,9.991876523151909,empirical,9,5.0,actual,B,594
6100951,4.5,0.05686433793663688,estimated,3,5.0,actual,C,13
610096-131450,17.5,0.1868399675060926,estimated,4,21.0,actual,C,103
6100960,0.0,0.04061738424045491,estimated,1,5.0,actual,C,0
6100961,6.24622094543141,0.3005686433793664,empirical,5,10.0,actual,C,26
6100967,10.040068195084325,0.8123476848090982,empirical,10,5.0,actual,C,29
6100968,5.0,0.07311129163281885,estimated,3,5.0,actual,C,15
6100969,17.457352852923936,0.6661251015434606,empirical,5,5.0,actual,C,50
6100972,2.5,0.03249390739236393,estimated,3,10.0,actual,C,11
6100976,12.5,0.12185215272136475,estimated,2,10.0,actual,C,51
6100977,0.0,0.04061738424045491,estimated,1,10.0,actual,C,0
6100978,7.5,0.04061738424045491,estimated,2,10.0,actual,C,31
6100983,7.5,0.05686433793663688,estimated,2,5.0,actual,C,22
6100984,7.5,0.05686433793663688,estimated,2,0.0,actual,C,0
6100985,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
61011,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
610172,1.5,0.01462225832656377,estimated,2,21.0,actual,C,9
610173,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
6110-0290,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
6110701,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
6111K675,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
6113022,0.0,0.05686433793663688,estimated,1,21.0,actual,C,0
61155,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
6121K411,0.0,0.007311129163281885,estimated,1,21.0,actual,C,0
61307,0.0,0.020308692120227456,estimated,1,21.0,actual,C,0
61315,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
6133N18,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
6140001,0.0,0.00974817221770918,estimated,2,21.0,actual,C,0
6147476,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
6150215,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
