PartNum,avg_daily_demand,lead_time_days,demand_during_lead_time,safety_stock,ROP,service_level,lead_time_source
980.9046.US,0.0,21.0,0.0,0.0,0.0,0.95,historical
98001A145,0.0,21.0,0.0,0.0,0.0,0.95,historical
98023A033,0.0,21.0,0.0,0.0,0.0,0.95,historical
98029A031,0.0,21.0,0.0,0.0,0.0,0.95,historical
98145,0.0,21.0,0.0,0.0,0.0,0.95,historical
98164a154,0.0,21.0,0.0,0.0,0.0,0.95,historical
98296A693,0.0,21.0,0.0,0.0,0.0,0.95,historical
98306A155,0.0,21.0,0.0,0.0,0.0,0.95,historical
98306A210,0.0,21.0,0.0,0.0,0.0,0.95,historical
98306A214,0.0,21.0,0.0,0.0,0.0,0.95,historical
98306A377,0.0,21.0,0.0,0.0,0.0,0.95,historical
98306a155,0.0,21.0,0.0,0.0,0.0,0.95,historical
9832,0.0,21.0,0.0,0.0,0.0,0.95,historical
98378A106,0.0,21.0,0.0,0.0,0.0,0.95,historical
98381A622,0.0,21.0,0.0,0.0,0.0,0.95,historical
98394,0.0,21.0,0.0,0.0,0.0,0.95,historical
98533C,0.0,21.0,0.0,0.0,0.0,0.95,historical
9863243,0.0,21.0,0.0,0.0,0.0,0.95,historical
98687A136,0.0,21.0,0.0,0.0,0.0,0.95,historical
9872650000,0.0,21.0,0.0,0.0,0.0,0.95,historical
98734C,0.0,21.0,0.0,0.0,0.0,0.95,historical
9873608000,0.0,21.0,0.0,0.0,0.0,0.95,historical
9874T11,0.0,21.0,0.0,0.0,0.0,0.95,historical
9874T13,0.0,21.0,0.0,0.0,0.0,0.95,historical
9874T999,0.0,21.0,0.0,0.0,0.0,0.95,historical
98804A351,0.0,21.0,0.0,0.0,0.0,0.95,historical
988717,0.0,21.0,0.0,0.0,0.0,0.95,historical
98935A739,0.0,21.0,0.0,0.0,0.0,0.95,historical
98935A921,0.0,21.0,0.0,0.0,0.0,0.95,historical
98940A114,0.0,21.0,0.0,0.0,0.0,0.95,historical
99 22.0200,0.0,21.0,0.0,0.0,0.0,0.95,historical
99 70.0043,0.0,21.0,0.0,0.0,0.0,0.95,historical
99001237,0.0,21.0,0.0,0.0,0.0,0.95,historical
99022A126,0.0,21.0,0.0,0.0,0.0,0.95,historical
990XL,0.0,21.0,0.0,0.0,0.0,0.95,historical
991-6010,0.0,21.0,0.0,0.0,0.0,0.95,historical
99105095,0.0,21.0,0.0,0.0,0.0,0.95,historical
99156643,0.0,21.0,0.0,0.0,0.0,0.95,historical
99160960,0.0,21.0,0.0,0.0,0.0,0.95,historical
99207364,0.0,21.0,0.0,0.0,0.0,0.95,historical
99255016,0.0,21.0,0.0,0.0,0.0,0.95,historical
99269058,0.0,21.0,0.0,0.0,0.0,0.95,historical
99288246,0.0,21.0,0.0,0.0,0.0,0.95,historical
99298877,0.0,21.0,0.0,0.0,0.0,0.95,historical
99298894,0.0,21.0,0.0,0.0,0.0,0.95,historical
99298896,0.0,21.0,0.0,0.0,0.0,0.95,historical
99332083,0.0,21.0,0.0,0.0,0.0,0.95,historical
9935K101,0.0,21.0,0.0,0.0,0.0,0.95,historical
99394428,0.0,21.0,0.0,0.0,0.0,0.95,historical
99394430,0.0,21.0,0.0,0.0,0.0,0.95,historical
99394431,0.0,21.0,0.0,0.0,0.0,0.95,historical
99394438,0.0,21.0,0.0,0.0,0.0,0.95,historical
99422625,0.0,21.0,0.0,0.0,0.0,0.95,historical
99455274,0.0,21.0,0.0,0.0,0.0,0.95,historical
99466289,0.0,21.0,0.0,0.0,0.0,0.95,historical
99475907,0.0,21.0,0.0,0.0,0.0,0.95,historical
99489028,0.0,21.0,0.0,0.0,0.0,0.95,historical
99508020,0.0,21.0,0.0,0.0,0.0,0.95,historical
99508128,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516060,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516137,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516178,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516226,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516227,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516228,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516229,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516230,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516231,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516238,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516243,0.0,21.0,0.0,0.0,0.0,0.95,historical
99516244,0.0,21.0,0.0,0.0,0.0,0.95,historical
99520893,0.0,21.0,0.0,0.0,0.0,0.95,historical
99521232,0.0,21.0,0.0,0.0,0.0,0.95,historical
99526314,0.0,21.0,0.0,0.0,0.0,0.95,historical
99557718,0.0,21.0,0.0,0.0,0.0,0.95,historical
99563246,0.0,21.0,0.0,0.0,0.0,0.95,historical
99563932,0.0,21.0,0.0,0.0,0.0,0.95,historical
99629527,0.0,21.0,0.0,0.0,0.0,0.95,historical
99631285,0.0,21.0,0.0,0.0,0.0,0.95,historical
99641,0.0,21.0,0.0,0.0,0.0,0.95,historical
99647754,0.0,21.0,0.0,0.0,0.0,0.95,historical
99648942,0.0,21.0,0.0,0.0,0.0,0.95,historical
99658185,0.0,21.0,0.0,0.0,0.0,0.95,historical
99659014,0.0,21.0,0.0,0.0,0.0,0.95,historical
99723185,0.0,21.0,0.0,0.0,0.0,0.95,historical
99776049,0.0,21.0,0.0,0.0,0.0,0.95,historical
99857329,0.0,21.0,0.0,0.0,0.0,0.95,historical
99858458,0.0,21.0,0.0,0.0,0.0,0.95,historical
99858461,0.0,21.0,0.0,0.0,0.0,0.95,historical
99868109,0.0,21.0,0.0,0.0,0.0,0.95,historical
99881956,0.0,21.0,0.0,0.0,0.0,0.95,historical
99882281,0.0,21.0,0.0,0.0,0.0,0.95,historical
99896533,0.0,21.0,0.0,0.0,0.0,0.95,historical
99896653,0.0,21.0,0.0,0.0,0.0,0.95,historical
99944208,0.0,21.0,0.0,0.0,0.0,0.95,historical
99991283,0.0,21.0,0.0,0.0,0.0,0.95,historical
9SG1556-5,0.0,21.0,0.0,0.0,0.0,0.95,historical
9SL6252-3,0.0,21.0,0.0,0.0,0.0,0.95,historical
9SS16705,0.0,21.0,0.0,0.0,0.0,0.95,historical
9ST10574,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-10C-H,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-10C-H-SR,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-1A,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-1B-C,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-2PA-QD,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-4-ST,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-4071-2001-RBE OMP40-2,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-4HD,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-5401-2001,0.0,21.0,0.0,0.0,0.0,0.95,historical
A-L-L Advantage Plus,0.0,21.0,0.0,0.0,0.0,0.95,historical
A.L.L._LABOR,0.0,21.0,0.0,0.0,0.0,0.95,historical
A02738,0.0,21.0,0.0,0.0,0.0,0.95,historical
A02783,0.0,21.0,0.0,0.0,0.0,0.95,historical
A02788,0.0,21.0,0.0,0.0,0.0,0.95,historical
A02910,0.0,21.0,0.0,0.0,0.0,0.95,historical
A03135,0.0,21.0,0.0,0.0,0.0,0.95,historical
A06B-0142-B088,0.0,21.0,0.0,0.0,0.0,0.95,historical
A06B-6087-H126,0.0,21.0,0.0,0.0,0.0,0.95,historical
A100102,0.0,33.0,0.0,0.0,0.0,0.95,historical
A100150,0.0,21.0,0.0,0.0,0.0,0.95,historical
A100151,0.0,21.0,0.0,0.0,0.0,0.95,historical
A100153,0.0,21.0,0.0,0.0,0.0,0.95,historical
A100155,0.0,45.0,0.0,0.0,0.0,0.95,historical
A100156,0.0,60.0,0.0,0.0,0.0,0.95,historical
A100161,0.0,5.0,0.0,0.0,0.0,0.95,historical
A100175,0.0,10.0,0.0,0.0,0.0,0.95,historical
A100179,0.0,21.0,0.0,0.0,0.0,0.95,historical
A100186,0.0,15.0,0.0,0.0,0.0,0.95,historical
A100208,0.0,45.0,0.0,0.0,0.0,0.95,historical
A10108CH,0.0,21.0,0.0,0.0,0.0,0.95,historical
A1014R1,0.0,21.0,0.0,0.0,0.0,0.95,historical
A1021804-1,0.0,21.0,0.0,0.0,0.0,0.95,historical
A107602,0.0,30.0,0.0,0.0,0.0,0.95,historical
A1332400220,0.0,21.0,0.0,0.0,0.0,0.95,historical
A16-1,0.0,21.0,0.0,0.0,0.0,0.95,historical
A1632072640,0.0,21.0,0.0,0.0,0.0,0.95,historical
A27 Classic Belt,0.0,21.0,0.0,0.0,0.0,0.95,historical
A35,0.0,21.0,0.0,0.0,0.0,0.95,historical
A365007,0.0,21.0,0.0,0.0,0.0,0.95,historical
A45013,0.0,21.0,0.0,0.0,0.0,0.95,historical
A678632,0.0,21.0,0.0,0.0,0.0,0.95,historical
A7990479,0.0,21.0,0.0,0.0,0.0,0.95,historical
A8421829,0.0,21.0,0.0,0.0,0.0,0.95,historical
A880-D0531LX19-04,0.0,21.0,0.0,0.0,0.0,0.95,historical
A9199455,0.0,21.0,0.0,0.0,0.0,0.95,historical
AB 140G-G2C3-C30 140G,0.0,21.0,0.0,0.0,0.0,0.95,historical
ACORN STYLE 705,0.0,21.0,0.0,0.0,0.0,0.95,historical
ACT050-42L-S,0.0,21.0,0.0,0.0,0.0,0.95,historical
AD03S052P,0.0,21.0,0.0,0.0,0.0,0.95,historical
AD05SPS8S,0.0,21.0,0.0,0.0,0.0,0.95,historical
ADAM-6052-D,0.0,21.0,0.0,0.0,0.0,0.95,historical
AE-10 Filter,0.0,21.0,0.0,0.0,0.0,0.95,historical
AEM2G1101Z11MR,0.0,21.0,0.0,0.0,0.0,0.95,historical
AF09-30-10-12,0.0,21.0,0.0,0.0,0.0,0.95,historical
AH212522,0.0,21.0,0.0,0.0,0.0,0.95,historical
AH212523,0.0,21.0,0.0,0.0,0.0,0.95,historical
AH2140-NS,0.0,21.0,0.0,0.0,0.0,0.95,historical
AH5040BK,0.0,21.0,0.0,0.0,0.0,0.95,historical
AHSPM,0.0,21.0,0.0,0.0,0.0,0.95,historical
AIRCO TORCH,0.0,21.0,0.0,0.0,0.0,0.95,historical
AJC-C5S-V-0-191178,0.0,21.0,0.0,0.0,0.0,0.95,historical
AK-3039230,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALD2-50K15W-C-BRC3-FB,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALD2-50K15W-C-BRC3-SFS-JL,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC 150A-0020,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC 450H-0020,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC 4T-06T204-M4TEX INSERT,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC AS-18T9-1,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC D2060756I-100F 4TEX,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC HTA0C15-075F,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC HTA0C15-075F 0-C,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC HTA0C15-075F0-C,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC OP-05T308-1H,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC OP-05T308-1H AM200 WCMX 05T308C1,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC OP-05T308-1H AM200WC,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC R36x22-CV50,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC R36x22-cv50,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC R38X22-CV50 2.2-2.4,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC TAP0-15.88,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC TAP0-15.88 0,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALLMAC TAPO-15.88,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALM-P1,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALMAC TAPO-15.880TA PROAM300,0.0,21.0,0.0,0.0,0.0,0.95,historical
ALRO#40903950,0.0,21.0,0.0,0.0,0.0,0.95,historical
AM-312,0.0,21.0,0.0,0.0,0.0,0.95,historical
AM-314,0.0,21.0,0.0,0.0,0.0,0.95,historical
AM-316,0.0,21.0,0.0,0.0,0.0,0.95,historical
AM-31BP,0.0,21.0,0.0,0.0,0.0,0.95,historical
AM-31GS,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-10064,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-12008,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-12078,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-12099,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-15DPF52,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-2125BD13952,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-2125BD14281,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-2125EA12568,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-2150BD13953,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-81DBA156,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-81DPF31,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-8D1029,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-8D1186,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-8EA12564,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-8PM14302,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-90AA121B,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-90BD102A,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-90BD109A,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-90BD110A,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-90BD111A,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-92D290DDCD01,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380BC00252,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380BC13137,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380BC13138,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380BD13013,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380BD13014,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380BD13015,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380FD00283,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380FD00327,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380GA14140,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380PE14952,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380PM12343,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380PM12477,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-V380PM12501,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10039,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10041,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10042,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10276,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10347,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10397,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10474,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10478,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10493,0.0,21.0,0.0,0.0,0.0,0.95,historical
AMV-YFN10504,0.0,21.0,0.0,0.0,0.0,0.95,historical
AN-ADTSUB,0.0,21.0,0.0,0.0,0.0,0.95,historical
ANKER CABLE MGMT,0.0,21.0,0.0,0.0,0.0,0.95,historical
ANKT-RPTNC-2-433-STD,0.0,21.0,0.0,0.0,0.0,0.95,historical
AOSKY cordless roller shades,0.0,21.0,0.0,0.0,0.0,0.95,historical
AOSKY semi sheer roller blinds,0.0,21.0,0.0,0.0,0.0,0.95,historical
AP104,0.0,21.0,0.0,0.0,0.0,0.95,historical
APB19014BK1,0.0,21.0,0.0,0.0,0.0,0.95,historical
APC600VA,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX  31411,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX  31416,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80051H,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80307D,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80420,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80498,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80499,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80501,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80504,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80579,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80689,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80732,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80760,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80762,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 80765,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 81211T,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 81304T,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 81382,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 81654,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 81655,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 81657,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 81660,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 81924,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 82177-06,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 82305,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 83126,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 83127,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 83128,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 83240,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 84408,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 86643,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 86644,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 86646,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 86649,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 89471,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 89472,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 89520,0.0,21.0,0.0,0.0,0.0,0.95,historical
APEX 89608,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP 2540,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP 2594,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP 4050S,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP 4CS-1/2,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP 4SEK,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP 8375N,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP 8465,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP BH-500,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP CG-3150,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP LB200-M,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP RW-100-75,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP RW100-50,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP RW200-125,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP RW75-50,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP S-100,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP S-200,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP S-50,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP S-75,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP SC-38,0.0,21.0,0.0,0.0,0.0,0.95,historical
APP ST-9038,0.0,21.0,0.0,0.0,0.0,0.95,historical
AR22F0L-10E3GZA,0.0,21.0,0.0,0.0,0.0,0.95,historical
ARM PROTECTORS,0.0,21.0,0.0,0.0,0.0,0.95,historical
AS253,0.0,21.0,0.0,0.0,0.0,0.95,historical
ASE12X12X6NK,0.0,21.0,0.0,0.0,0.0,0.95,historical
ASE8X8X4NK,0.0,21.0,0.0,0.0,0.0,0.95,historical
ATW-1101/H,0.0,21.0,0.0,0.0,0.0,0.95,historical
AUR01058,0.0,21.0,0.0,0.0,0.0,0.95,historical
AUR01060,0.0,21.0,0.0,0.0,0.0,0.95,historical
AUXTBOXF2W22-C,0.0,21.0,0.0,0.0,0.0,0.95,historical
AVE5523,0.0,21.0,0.0,0.0,0.0,0.95,historical
AVERY 4X2 LABELS,0.0,21.0,0.0,0.0,0.0,0.95,historical
AVL308,0.0,21.0,0.0,0.0,0.0,0.95,historical
AVS-3111-24D,0.0,21.0,0.0,0.0,0.0,0.95,historical
AVS-3222-24D,0.0,21.0,0.0,0.0,0.0,0.95,historical
Access 1 replacement,0.0,21.0,0.0,0.0,0.0,0.95,historical
Advantage Plus 55,0.0,21.0,0.0,0.0,0.0,0.95,historical
Air Freight Charges,0.0,21.0,0.0,0.0,0.0,0.95,historical
Alro#40903950,0.0,21.0,0.0,0.0,0.0,0.95,historical
Amazon B0FR7QBKMV,0.0,21.0,0.0,0.0,0.0,0.95,historical
Antenna Coax Kit,0.0,21.0,0.0,0.0,0.0,0.95,historical
Arcobis Dry Erase Cal board,0.0,21.0,0.0,0.0,0.0,0.95,historical
Area #1,0.0,21.0,0.0,0.0,0.0,0.95,historical
Area #3,0.0,21.0,0.0,0.0,0.0,0.95,historical
B-30021-1,0.0,21.0,0.0,0.0,0.0,0.95,historical
B00BQYCK8O,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0757FQ35B,0.0,21.0,0.0,0.0,0.0,0.95,historical
B075F3JLK7,0.0,21.0,0.0,0.0,0.0,0.95,historical
B075ZX24H4,0.0,21.0,0.0,0.0,0.0,0.95,historical
B07GBFTVWP,0.0,21.0,0.0,0.0,0.0,0.95,historical
B07L3B9C2,0.0,21.0,0.0,0.0,0.0,0.95,historical
B07QL9BHN7,0.0,21.0,0.0,0.0,0.0,0.95,historical
B07XL4XSPB,0.0,21.0,0.0,0.0,0.0,0.95,historical
B07ZCZ4HRT,0.0,21.0,0.0,0.0,0.0,0.95,historical
B087792CQT,0.0,21.0,0.0,0.0,0.0,0.95,historical
B08880-8,0.0,21.0,0.0,0.0,0.0,0.95,historical
B08DHL1YDL,0.0,21.0,0.0,0.0,0.0,0.95,historical
B08F78R5MW,0.0,21.0,0.0,0.0,0.0,0.95,historical
B095WWZKYQ,0.0,21.0,0.0,0.0,0.0,0.95,historical
B09N41RC6L,0.0,21.0,0.0,0.0,0.0,0.95,historical
B09RSG25WL,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0BQ1DLLCM,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0BVNPWPCN,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0CBBT367W,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0CHMFDF82,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0CQY6KK8P,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0D86HBMTR,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0DC8VPSHV,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0DJVFRSGC,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0F6K94W94,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0FHGTXFDJ,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0FKMS5KM3,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0FR4VW5Y3,0.0,21.0,0.0,0.0,0.0,0.95,historical
B0c493tpt5,0.0,21.0,0.0,0.0,0.0,0.95,historical
B11689,0.0,21.0,0.0,0.0,0.0,0.95,historical
B120,0.0,21.0,0.0,0.0,0.0,0.95,historical
B148702,0.0,8.0,0.0,0.0,0.0,0.95,historical
B148703,0.0,8.0,0.0,0.0,0.0,0.95,historical
B22356,0.0,21.0,0.0,0.0,0.0,0.95,historical
B22S-120GLV,0.0,21.0,0.0,0.0,0.0,0.95,historical
B2692,0.0,21.0,0.0,0.0,0.0,0.95,historical
B28.0,0.0,21.0,0.0,0.0,0.0,0.95,historical
B36,0.0,21.0,0.0,0.0,0.0,0.95,historical
B38 Classic V-Belt,0.0,21.0,0.0,0.0,0.0,0.95,historical
B3V0BB549C,0.0,21.0,0.0,0.0,0.0,0.95,historical
B40R,0.0,21.0,0.0,0.0,0.0,0.95,historical
B41604A02,0.0,21.0,0.0,0.0,0.0,0.95,historical
B49002A02,0.0,21.0,0.0,0.0,0.0,0.95,historical
B52247A01,0.0,21.0,0.0,0.0,0.0,0.95,historical
B54,0.0,21.0,0.0,0.0,0.0,0.95,historical
B54SH-120GLV,0.0,21.0,0.0,0.0,0.0,0.95,historical
B55045,0.0,21.0,0.0,0.0,0.0,0.95,historical
B61050,0.0,21.0,0.0,0.0,0.0,0.95,historical
B77113,0.0,21.0,0.0,0.0,0.0,0.95,historical
B80_STANDARD,0.0,21.0,0.0,0.0,0.0,0.95,historical
BA-MS-320-20,0.0,21.0,0.0,0.0,0.0,0.95,historical
BA019305411011,0.0,21.0,0.0,0.0,0.0,0.95,historical
BASIC MOUSE PAD,0.0,21.0,0.0,0.0,0.0,0.95,historical
BAT 7236,0.0,21.0,0.0,0.0,0.0,0.95,historical
BAT 7237,0.0,21.0,0.0,0.0,0.0,0.95,historical
BAT 9835,0.0,21.0,0.0,0.0,0.0,0.95,historical
BAT 9837,0.0,21.0,0.0,0.0,0.0,0.95,historical
BAT7234,0.0,21.0,0.0,0.0,0.0,0.95,historical
BAT9835,0.0,21.0,0.0,0.0,0.0,0.95,historical
BAT9837,0.0,21.0,0.0,0.0,0.0,0.95,historical
BATT 7234,0.0,21.0,0.0,0.0,0.0,0.95,historical
BATT 9835,0.0,21.0,0.0,0.0,0.0,0.95,historical
BATT IMPRES LIION IP68 2450T,0.0,21.0,0.0,0.0,0.0,0.95,historical
BATTERY 9835,0.0,21.0,0.0,0.0,0.0,0.95,historical
BC204663,0.0,0.0,0.0,0.0,0.0,0.95,historical
BC208920,0.0,30.0,0.0,0.0,0.0,0.95,historical
BCFAS-80550,0.0,30.0,0.0,0.0,0.0,0.95,historical
BCFIT-21535,0.0,0.0,0.0,0.0,0.0,0.95,historical
BCPMP-80355,0.0,86.0,0.0,0.0,0.0,0.95,historical
BD-05,0.0,21.0,0.0,0.0,0.0,0.95,historical
BE600M,0.0,21.0,0.0,0.0,0.0,0.95,historical
BE600M1,0.0,21.0,0.0,0.0,0.0,0.95,historical
BG31,0.0,21.0,0.0,0.0,0.0,0.95,historical
BH-7029-020,0.0,21.0,0.0,0.0,0.0,0.95,historical
BH-7029-025,0.0,21.0,0.0,0.0,0.0,0.95,historical
BIN146.0064,0.0,21.0,0.0,0.0,0.0,0.95,historical
BIN999.WH-PKG-WB,0.0,21.0,0.0,0.0,0.0,0.95,historical
BIR25059-EL,0.0,21.0,0.0,0.0,0.0,0.95,historical
